UID_01,BIOCHEMICAL,BIOCHEMICAL_NAME1,BIOCHEMICAL_NAME2,BIOCHEMICAL_NAME3,NCI_METABOLON_NAME1,NCI_METABOLON_NAME2,NCI_METABOLON_NAME3,ABC_BROAD_NAME,FENLAND_METABOLON_NAME,FENLAND_BIOCRATES_NAME,ARIC_BATCH1_METABOLON_NAME,ARIC_BATCH2_METABOLON_NAME,UCLEB_NMR_NAME,SHANGHAI_CHD_METABOLON_NAME,HCI_WCMC_NAME,HMDB_ID,HMDB_ID1,HMDB_ID2,CHEMICAL_ID,COMP_ID,PUBCHEM,CHEMSPIDER,CHEBI,INCHI,INCHIKEY,CAS,KEGG,SUPER_PATHWAY,SUB_PATHWAY,FLAG
HMDB05460,TG (56:4),TG (56:4),,,,,,,,,,,,,TG (56:4),HMDB05460,HMDB05460,,,,,,,"InChI=1S/C59H106O6/c1-4-7-10-13-16-19-22-25-28-29-32-34-37-40-43-46-49-52-58(61)64-55-56(65-59(62)53-50-47-44-41-38-35-31-27-24-21-18-15-12-9-6-3)54-63-57(60)51-48-45-42-39-36-33-30-26-23-20-17-14-11-8-5-2/h18,21,25-28,30-31,56H,4-17,19-20,22-24,29,32-55H2,1-3H3/b21-18-,28-25-,30-26-,31-27-/t56-/m1/s1",YONCDTJKIZDSKQ-IYASBODOSA-N,,,,,
HMDB05473,TG (56:5),TG (56:5),,,,,,,,,,,,,TG (56:5),HMDB05473,HMDB05473,,,,,,,"InChI=1S/C59H104O6/c1-4-7-10-13-16-19-22-25-28-29-32-34-37-40-43-46-49-52-58(61)64-55-56(65-59(62)53-50-47-44-41-38-35-31-27-24-21-18-15-12-9-6-3)54-63-57(60)51-48-45-42-39-36-33-30-26-23-20-17-14-11-8-5-2/h17-18,20-21,25-28,30-31,56H,4-16,19,22-24,29,32-55H2,1-3H3/b20-17-,21-18-,28-25-,30-26-,31-27-/t56-/m1/s1",UHEJWASONFIROS-YPSHDQQVSA-N,,,,,
HMDB10491,TG (56:6),TG (56:6),,,,,,,,,,,,,TG (56:6),HMDB10491,HMDB10491,,,,,,,"InChI=1S/C59H102O6/c1-4-7-10-13-16-19-22-25-28-29-32-34-37-40-43-46-49-52-58(61)64-55-56(65-59(62)53-50-47-44-41-38-35-31-27-24-21-18-15-12-9-6-3)54-63-57(60)51-48-45-42-39-36-33-30-26-23-20-17-14-11-8-5-2/h16-21,25-28,30-31,56H,4-15,22-24,29,32-55H2,1-3H3/b19-16-,20-17-,21-18-,28-25-,30-26-,31-27-/t56-/m1/s1",ZTNDRFCABXFVMY-WJTCTALZSA-N,,,,,
ME056344,TG (57:2),TG (57:2),,,,,,,,,,,,,TG (57:2),,,,,,,,,,,,,,,
HMDB05449,TG (58:1),TG (58:1),,,,,,,,,,,,,TG (58:1),HMDB05449,HMDB05449,,,,,,,"InChI=1S/C61H116O6/c1-4-7-10-13-16-19-22-25-28-30-33-36-39-42-45-48-51-54-60(63)66-57-58(56-65-59(62)53-50-47-44-41-38-35-32-27-24-21-18-15-12-9-6-3)67-61(64)55-52-49-46-43-40-37-34-31-29-26-23-20-17-14-11-8-5-2/h27,32,58H,4-26,28-31,33-57H2,1-3H3/b32-27-/t58-/m1/s1",OWZMHFAFGQCCNI-FBXRAONGSA-N,,,,,
ME056346,TG (58:10),TG (58:10),,,,,,,,,,,,,TG (58:10),,,,,,,,,,,,,,,
HMDB05457,TG (58:3),TG (58:3),,,,,,,,,,,,,TG (58:3),HMDB05457,HMDB05457,,,,,,,"InChI=1S/C61H112O6/c1-4-7-10-13-16-19-22-25-28-30-33-36-39-42-45-48-51-54-60(63)66-57-58(56-65-59(62)53-50-47-44-41-38-35-32-27-24-21-18-15-12-9-6-3)67-61(64)55-52-49-46-43-40-37-34-31-29-26-23-20-17-14-11-8-5-2/h25-29,32,58H,4-24,30-31,33-57H2,1-3H3/b28-25-,29-26-,32-27-/t58-/m1/s1",RFMSTHTUAZETPD-JJPHLYBUSA-N,,,,,
ME056350,TG (60:11),TG (60:11),,,,,,,,,,,,,TG (60:11),,,,,,,,,,,,,,,
HMDB05418,TG (60:2),TG (60:2),,,,,,,,,,,,,TG (60:2),HMDB05418,HMDB05418,,,,,,,"InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-52-55-61(64)67-58-60(69-63(66)57-54-51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h25,27-28,30,60H,4-24,26,29,31-59H2,1-3H3/b28-25-,30-27-/t60-/m0/s1",QPNVLDQSHXVPMG-JMYPUKFOSA-N,,,,,
ME056352,TG (60:3),TG (60:3),,,,,,,,,,,,,TG (60:3),,,,,,,,,,,,,,,
HMDB03418,Tagatose,Tagatose,,,,,,,,,,,,,tagatose,HMDB03418,HMDB03418,,,,,,,"InChI=1S/C6H12O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3,5-9,11-12H,1-2H2/t3-,5+,6-/m1/s1",BJHIKXHVCXFQLS-PQLUHFTBSA-N,,,,,
HMDB00956,Tartarate,Tartarate,,,tartarate,,,,tartarate,,,tartarate,,,,HMDB00956,HMDB00956,,100000295,15336,444305;875,,,,,87-69-4;6106-24-7,C00898,XENOBIOTICS,FOOD COMPONENT/PLANT,
HMDB35227,Tartronate (hydroxymalonate),Tartronate (hydroxymalonate),,,tartronate__hydroxymalonate_,,,,tartronate (hydroxymalonate),,,tartronate (hydroxymalonate),,,,HMDB35227,HMDB35227,,100000840,20693,45,,,,,80-69-3,C02287,XENOBIOTICS,BACTERIAL/FUNGAL,
HMDB00251,Taurine,Taurine,,,taurine,,,taurine,taurine,Taurine,,taurine,,,taurine,HMDB00251,HMDB00251,,512,2125;32975,11234068592,,,"InChI=1S/C2H7NO3S/c3-1-2-7(4,5)6/h1-3H2,(H,4,5,6)",XOAAWQZATWQOTB-UHFFFAOYSA-N,107-35-7,C00245,AMINO ACID,"CYSTEINE, METHIONINE, SAM, TAURINE METABOLISM",
HMDB00932,Tauro-beta-muricholate,Tauro-beta-muricholate,,,tauro_beta_muricholate,,,,,,,tauro-beta-muricholate,,,,HMDB00932,HMDB00932,,100001250,33983,168408,,,,,25696-60-0,,LIPID,PRIMARY BILE ACID METABOLISM,
HMDB00951,Taurochenodeoxycholate,Taurochenodeoxycholate,,,taurochenodeoxycholate,,,,taurochenodeoxycholate,,taurochenodeoxycholate,taurochenodeoxycholate,,taurochenodeoxycholate,,HMDB00951,HMDB00951,,1629,18494,387316,,,,,6009-98-9,C05465,LIPID,PRIMARY BILE ACID METABOLISM,
HMDB00036,Taurocholate,Taurocholate,,,taurocholate,,,,taurocholate,,taurocholate,taurocholate,,taurocholate,,HMDB00036,HMDB00036,,1648,18497,6675,,,,,145-42-6,C05122,LIPID,PRIMARY BILE ACID METABOLISM,
CHEM100001990,Taurocholenate sulfate*,Taurocholenate sulfate*,,,taurocholenate_sulfate,,,,taurocholenate sulfate,,taurocholenate sulfate*,taurocholenate sulfate,,taurocholenate sulfate*,,,,,100001990,32807,,,,,,,,LIPID,SECONDARY BILE ACID METABOLISM,
HMDB00896,Taurodeoxycholate,Taurodeoxycholate,,,taurodeoxycholate,,,taurodeoxycholate/taurochenodeoxycholate,taurodeoxycholate,,taurodeoxycholate,taurodeoxycholate,,,,HMDB00896,HMDB00896,,1668,12261,2733768,,,,,207737-97-1,C05463,LIPID,SECONDARY BILE ACID METABOLISM,
HMDB00722,Taurolithocholate,Taurolithocholate,,,taurolithocholate,,,,,,,,,,,HMDB00722,HMDB00722,,100001065,31889,10595,,,,,516-90-5,C02592,LIPID,SECONDARY BILE ACID METABOLISM,
HMDB02580,Taurolithocholate 3-sulfate,Taurolithocholate 3-sulfate,,,taurolithocholate_3_sulfate,,,,taurolithocholate 3-sulfate,,taurolithocholate 3-sulfate,taurolithocholate 3-sulfate,,taurolithocholate 3-sulfate,,HMDB02580,HMDB02580,,100001658,36850;38782,440071,,,,,64936-83-0,C03642,LIPID,SECONDARY BILE ACID METABOLISM,
HMDB00874,Tauroursodeoxycholate,Tauroursodeoxycholate,,,tauroursodeoxycholate,,,,,,,tauroursodeoxycholate,,,,HMDB00874,HMDB00874,,100002912,39378,9848818,,,,,14605-22-2,,LIPID,SECONDARY BILE ACID METABOLISM,
HMDB00234,Testosterone,Testosterone,,,testosterone,,,,,,,,,,,HMDB00234,HMDB00234,,,19464,6013,,,,,58-22-0,C00535,LIPID,STEROL/STEROID,
HMDB02833,Testosterone sulfate,Testosterone sulfate,,,testosterone_sulfate,,,,,,,,,,,HMDB02833,HMDB02833,,100001548,35668,119207,,,,,651-45-6,C00535,LIPID,STEROL/STEROID,
CHEM100000690,Tetracycline*,Tetracycline*,,,tetracycline,,,,,,,,,,,,,,100000690,21272,,,,,,60-54-8,C06570,XENOBIOTICS,DRUG,
HMDB00872,Tetradecanedioate,Tetradecanedioate,,,tetradecanedioate,,,,tetradecanedioate,,tetradecanedioate,tetradecanedioate,,tetradecanedioate,,HMDB00872,HMDB00872,,100001613,35669,13185,,,,,821-38-5,,LIPID,"FATTY ACID, DICARBOXYLATE",
CHEM100002315,Tetraethylene glycol,Tetraethylene glycol,,,tetraethylene_glycol,,,,,,,,,,,,,,100002315,38101,8200,,,,,112-60-7,,XENOBIOTICS,CHEMICAL,
COMP37370,Tetramisole,Tetramisole,,,tetramisole,,,,,,,,,,,,,,,37370,3913,,,,,5086-74-8,,XENOBIOTICS,DRUG,
HMDB34365,Theanine,Theanine,,,theanine,,,,theanine,,,theanine,,,,HMDB34365,HMDB34365,,100000784,22206,439378,,,,,3081-61-6,C01047,XENOBIOTICS,FOOD COMPONENT/PLANT,
HMDB02825,Theobromine,Theobromine,,,theobromine,,,,theobromine,,theobromine,theobromine,,theobromine,,HMDB02825,HMDB02825,,100000445,18392,5429,,,,,83-67-0,C07480,XENOBIOTICS,XANTHINE METABOLISM,
HMDB01889,Theophylline,Theophylline,,,theophylline,,,,theophylline,,theophylline,theophylline,,theophylline,,HMDB01889,HMDB01889,,100000437,18394,2153,,,,,58-55-9,C07130,XENOBIOTICS,XANTHINE METABOLISM,
CHEM100009232,Thioproline,Thioproline,,,thioproline,,,,,,,,,,,,,,100009232,53231,93176;6973609,,,,,34592-47-4,,AMINO ACID,TRYPTOPHAN METABOLISM,
HMDB04136,Threitol,Threitol,,,threitol,,,,,,threitol,threitol,,threitol,threitol,HMDB04136,HMDB04136,,100001419,35854,169019,,,"InChI=1S/C4H10O4/c5-1-3(7)4(8)2-6/h3-8H,1-2H2/t3-,4-/m1/s1",UNXHWFMMPAWVPI-QWWZWVQMSA-N,2418-52-2,C16884,CARBOHYDRATE,PENTOSE METABOLISM,
HMDB00943,Threonate,Threonate,,,threonate,,,,threonate,,threonate,threonate,,threonate,,HMDB00943,HMDB00943,,100001022,27738,151152,,,,,70753-61-6,C01620,COFACTORS AND VITAMINS,ASCORBATE AND ALDARATE METABOLISM,
PUBCHEM439535,Threonic acid,Threonic acid,,,,,,,,,,,,,threonic acid,,,,,,439535,,49060,"InChI=1S/C4H8O5/c5-1-2(6)3(7)4(8)9/h2-3,5-7H,1H2,(H,8,9)",JPIJQSOTBSSVTP-UHFFFAOYSA-N,,,,,
PUBCHEM205,Threonine (DL-threonine),Threonine,DL-threonine,,,,,,,Threonine,,,,,Threonine (DL-threonine),,,,,,205,,,"InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)",AYFVYJQAPQTCCC-UHFFFAOYSA-N,,,,,orig NIHWCMC name: threonine
HMDB00167,Threonine (L-threonine),Threonine,L-threonine,,threonine,,,threonine,threonine,,threonine,threonine,,threonine,,HMDB00167,HMDB00167,,564,1284,69710196288,,,,,72-19-5,C00188,AMINO ACID,"GLYCINE, SERINE AND THREONINE METABOLISM",
CHEM100003203,Threonylisoleucine,Threonylisoleucine,,,threonylisoleucine,,,,,,,,,,,,,,100003203,42972,,,,,,,,PEPTIDE,DIPEPTIDE,
CHEM100003204,Threonylleucine,Threonylleucine,,,threonylleucine,,,,,,,,,,,,,,100003204,40051,4420322,,,,,50299-12-2,,PEPTIDE,DIPEPTIDE,
CHEM100001125,Threonylphenylalanine,Threonylphenylalanine,,,threonylphenylalanine,,,,,,threonylphenylalanine,threonylphenylalanine,,,,,,,100001125,31530,4099799;4099798,,,,,16875-27-7,,PEPTIDE,DIPEPTIDE,
COMP42011,Threonylvaline,Threonylvaline,,,threonylvaline,,,,,,,,,,,,,,,42011,4.16721E+12,,,,,99032-17-4,,PEPTIDE,DIPEPTIDE,
HMDB03252,Thromboxane B2,Thromboxane B2,,,thromboxane_b2,,,,,,,,,,,HMDB03252,HMDB03252,,1308,17807,5283137,,,,,54397-85-2,C05963,LIPID,EICOSANOID,
HMDB01878,Thymol sulfate,Thymol sulfate,,,thymol_sulfate,,,,thymol sulfate,,thymol sulfate,thymol sulfate,,thymol sulfate,,HMDB01878,HMDB01878,,100001757,36095,,,,,,89-83-8,C09908,XENOBIOTICS,FOOD COMPONENT/PLANT,
HMDB00248_HMDB01918,Thyroxine,Thyroxine,,,thyroxine,,,thyroxine,thyroxine,,,thyroxine,,,,"HMDB00248,HMDB01918",HMDB00248,HMDB01918,1094,2761;46079,5819,,,,,51-48-9,C01829,AMINO ACID,PHENYLALANINE & TYROSINE METABOLISM,"HMDB00248 is the primary accession for thyroxine, HMDB01918 is the secondary accession for thyroxine"
CHEM100001932,Ticlopidine*,Ticlopidine*,,,ticlopidine,,,,,,,,,,,,,,100001932,37032,5472,,,,,55142-85-3,C07140,XENOBIOTICS,DRUG,
HMDB00959,Tigloylglycine,Tigloylglycine,,,tigloylglycine,,,,tigloylglycine,,tigloylglycine,tigloylglycine,,,,HMDB00959,HMDB00959,,1161,1598;48980,6441567,,,,,35842-45-6,,AMINO ACID,"VALINE, LEUCINE AND ISOLEUCINE METABOLISM",
HMDB02366,Tiglyl carnitine or Tiglylcarnitine,Tiglyl carnitine,Tiglylcarnitine,,tiglyl_carnitine,tiglylcarnitine,,C5:1 carnitine,tiglyl carnitine,Tiglylcarnitine,tiglyl carnitine,tiglyl carnitine,,tiglyl carnitine,,HMDB02366,HMDB02366,,100001597,35428,22833596,,,"InChI=1S/C12H21NO4/c1-6-9(2)12(16)17-10(7-11(14)15)8-13(3,4)5/h6,10H,7-8H2,1-5H3/b9-6+",WURBQCVBQNMUQT-RMKNXTFCSA-N,64191-86-2,,AMINO ACID,"VALINE, LEUCINE AND ISOLEUCINE METABOLISM",
PUBCHEM2116,Tocopherol alpha-,Tocopherol alpha-,,,,,,,,,,,,,tocopherol alpha-,,,,,,2116,2032,,"InChI=1S/C29H50O2/c1-20(2)12-9-13-21(3)14-10-15-22(4)16-11-18-29(8)19-17-26-25(7)27(30)23(5)24(6)28(26)31-29/h20-22,30H,9-19H2,1-8H3",GVJHHUAWPYXKBD-UHFFFAOYSA-N,,,,,
PUBCHEM92729,Tocopherol gamma-,Tocopherol gamma-,,,,,,,,,,,,,tocopherol gamma-,,,,,,92729,83708,,"InChI=1S/C28H48O2/c1-20(2)11-8-12-21(3)13-9-14-22(4)15-10-17-28(7)18-16-25-19-26(29)23(5)24(6)27(25)30-28/h19-22,29H,8-18H2,1-7H3/t21-,22-,28-/m1/s1",QUEDXNHFTDJVIY-DQCZWYHMSA-N,,,,,
HMDB14339,Tramadol,Tramadol,,,tramadol,,,,,,,,,,,HMDB14339,HMDB14339,,100006381,53241,33741,,,,,27203-92-5,"D08623,C07153",XENOBIOTICS,DRUG,
HMDB00725,Trans-4-hydroxyproline,Trans-4-hydroxyproline,,,trans_4_hydroxyproline,,,hydroxyproline,trans-4-hydroxyproline,trans-Hydroxyproline,trans-4-hydroxyproline,trans-4-hydroxyproline,,trans-4-hydroxyproline,trans-4-hydroxyproline,HMDB00725,HMDB00725,,1001,1366;32306;32319,58106971053,5605,27992;18095,"InChI=1S/C5H9NO3/c7-3-1-4(5(8)9)6-2-3/h3-4,6-7H,1-2H2,(H,8,9)/t3-,4+/m1/s1",PMMYEEVYMWASQN-DMTCNVIQSA-N,51-35-4,C01157,AMINO ACID,UREA CYCLE; ARGININE AND PROLINE METABOLISM,"Short name was ""c4-OH-Pro"", assumed this was typo, changed to ""t4-OH-Pro""; also changed InChi from ""InChI=1S/C5H9NO3/c7-3-1-4(5(8)9)6-2-3/h3-4,6-7H,1-2H2,(H,8,9)"" to ""InChI=1S/C5H9NO3/c7-3-1-4(5(8)9)6-2-3/h3-4,6-7H,1-2H2,(H,8,9)/t3-,4+/m1/s1"""
HMDB00301,Trans-urocanate,Trans-urocanate,,,trans_urocanate,,,,trans-urocanate,,urocanate,trans-urocanate,,urocanate,,HMDB00301,HMDB00301,,537,607,736715,,,,,104-98-3,C00785,AMINO ACID,HISTIDINE METABOLISM,
HMDB00933,Traumatic acid,Traumatic acid,,,traumatic_acid,,,,,,,,,,,HMDB00933,HMDB00933,,100004226,42964,5283028,,,,,6402-36-4,,XENOBIOTICS,FOOD COMPONENT/PLANT,
COMP15573,Trehalose,Trehalose,,,,,,,,,trehalose,trehalose,,,,,,,915,15573,,,,,,,,,,
HMDB01940,Triamterene,Triamterene,,,triamterene,,,,triamterene,,,triamterene,,,,HMDB01940,HMDB01940,,100003968,42593,5546,,,,,396-01-0,D00386,XENOBIOTICS,DRUG,
CHEM100008955,Tricosanoyl sphingomyelin (d18:1/23:0)*,Tricosanoyl sphingomyelin (d18:1/23:0)*,,,tricosanoyl_sphingomyelin__d1,,,,tricosanoyl sphingomyelin (d18:1/23:0)*,,,,,,,,,,100008955,52436,,,,,,,,LIPID,SPHINGOLIPID METABOLISM,
CHEM100009068,Tricosenoate (23:1),Tricosenoate (23:1),,,tricosenoate__23_1_,,,,,,,,,,,,,,100009068,53255,543855,,,,,,,LIPID,LONG CHAIN FATTY ACID,
HMDB32538,Triethanolamine,Triethanolamine,,,triethanolamine,,,,,,,,,,,HMDB32538,HMDB32538,,100000989,22202,7618,,,,,102-71-6,C06771,XENOBIOTICS,CHEMICAL,
COMP27743,Triethyleneglycol,Triethyleneglycol,,,triethyleneglycol,,,,,,,,,triethyleneglycol,,,,,,27743,,,,,,112-27-6,,XENOBIOTICS,CHEMICAL,
HMDB00875,Trigonelline (N'-methylnicotinate),Trigonelline (N'-methylnicotinate),,,trigonelline__n__methylnicoti,,,,trigonelline (N'-methylnicotinate),,,trigonelline (N'-methylnicotinate),,,,HMDB00875,HMDB00875,,100001092,32401,5570,,,,,6138-41-6;535-83-1,C01004,COFACTORS AND VITAMINS,NICOTINATE AND NICOTINAMIDE METABOLISM,
HMDB00925,Trimethylamine N-oxide,Trimethylamine N-oxide,,,trimethylamine_n_oxide,,,trimethylamine-N-oxide,trimethylamine N-oxide,,,trimethylamine N-oxide,,,,HMDB00925,HMDB00925,,100003397,40406,1145,,,,,1184-78-7,C01104,LIPID,GLYCEROLIPID METABOLISM; PHOSPHOLIPID METABOLISM,
CHEM100000856,Trizma acetate,Trizma acetate,,,trizma_acetate,,,,,,,,,,,,,,100000856,20710,8129116218782;6503,,,,,6850-28-8,C07182,XENOBIOTICS,CHEMICAL,
HMDB13609,Tryptophan (D-tryptophan),Tryptophan,D-tryptophan,,,,,,,Tryptophan,,,,,,HMDB13609,HMDB13609,,,,,,,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m1/s1",QIVBCDIJIAJPQS-SECBINFHSA-N,,,,,
HMDB00929,Tryptophan (L-tryptophan),Tryptophan,L-tryptophan,,tryptophan,,,tryptophan,tryptophan,,tryptophan,tryptophan,,tryptophan,tryptophan,HMDB00929,HMDB00929,,565,54,6305,,,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1",QIVBCDIJIAJPQS-VIFPVBQESA-N,73-22-3,C00078,AMINO ACID,TRYPTOPHAN METABOLISM,
HMDB61115,Tryptophan betaine,Tryptophan betaine,,,tryptophan_betaine,,,,tryptophan betaine,,tryptophan betaine,tryptophan betaine,,tryptophan betaine,,HMDB61115,HMDB61115,,100001743,37097,442106,,,,,20671-76-5,C09213,AMINO ACID,TRYPTOPHAN METABOLISM,
CHEM100003620,Tryptophylasparagine,Tryptophylasparagine,,,tryptophylasparagine,,,,,,,tryptophylasparagine,,,,,,,100003620,40661,,,,,,175027-11-9,,PEPTIDE,DIPEPTIDE,
CHEM100003618,Tryptophylaspartate,Tryptophylaspartate,,,tryptophylaspartate,,,,,,,,,,,,,,100003618,41480,,,,,,71835-78-4,,PEPTIDE,DIPEPTIDE,
CHEM100003619,Tryptophylglutamate,Tryptophylglutamate,,,tryptophylglutamate,,,,,,,tryptophylglutamate,,,,,,,100003619,41401,3634442,,,,,36099-95-3,,PEPTIDE,DIPEPTIDE,
CHEM100003609,Tryptophylglycine,Tryptophylglycine,,,tryptophylglycine,,,,,,,,,,,,,,100003609,43028,263471,,,,,7360-09-0,,PEPTIDE,DIPEPTIDE,
COMP42954,Tryptophylisoleucine,Tryptophylisoleucine,,,tryptophylisoleucine,,,,,,,,,,,,,,,42954,47349,,,,,64339-42-0,,PEPTIDE,DIPEPTIDE,
CHEM100003206,Tryptophylleucine,Tryptophylleucine,,,tryptophylleucine,,,,,,,,,,,,,,100003206,40080,323786,,,,,13123-35-8,,PEPTIDE,DIPEPTIDE,
COMP41400,Tryptophyllysine,Tryptophyllysine,,,tryptophyllysine,,,,,,,,,,,,,,,41400,,,,,,51790-14-8,,PEPTIDE,DIPEPTIDE,
CHEM100003613,Tryptophylmethionine,Tryptophylmethionine,,,tryptophylmethionine,,,,,,,,,,,,,,100003613,41402,,,,,,21438-63-1,,PEPTIDE,DIPEPTIDE,
CHEM100003615,Tryptophylphenylalanine,Tryptophylphenylalanine,,,tryptophylphenylalanine,,,,,,,,,,,,,,100003615,41399,4427709,,,,,1748091,,PEPTIDE,DIPEPTIDE,
CHEM100003617,Tryptophyltryptophan,Tryptophyltryptophan,,,tryptophyltryptophan,,,,,,,,,,,,,,100003617,41407,318292,,,,,20696-60-0,,PEPTIDE,DIPEPTIDE,
HMDB06409,Tyramine O-sulfate,Tyramine O-sulfate,,,tyramine_o_sulfate,,,,tyramine O-sulfate,,,,,,,HMDB06409,HMDB06409,,100006092,48408,153005,,,,,30223-92-8,,AMINO ACID,PHENYLALANINE & TYROSINE METABOLISM,
HMDB00158,Tyrosine,Tyrosine,,,tyrosine,,,tyrosine,tyrosine,Tyrosine,tyrosine,tyrosine,Tyrosine (mmol/L),tyrosine,tyrosine,HMDB00158,HMDB00158,,815,1299,60576942100,,,"InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m0/s1",OUYCCCASQSFEME-QMMMGPOBSA-N,60-18-4,C00082,AMINO ACID,PHENYLALANINE & TYROSINE METABOLISM,
CHEM100003254,Tyrosylalanine,Tyrosylalanine,,,tyrosylalanine,,,,,,,,,,,,,,100003254,40018,5.49646E+13,,,,,730-08-5,,PEPTIDE,DIPEPTIDE,
CHEM100003251,Tyrosylglutamate,Tyrosylglutamate,,,tyrosylglutamate,,,,,,,tyrosylglutamate,,,,,,,100003251,42953,7009628,,,,,,,PEPTIDE,DIPEPTIDE,
CHEM100003606,Tyrosylglutamine,Tyrosylglutamine,,,tyrosylglutamine,,,,,,,tyrosylglutamine,,,,,,,100003606,41459,,,,,,28252-40-6,,PEPTIDE,DIPEPTIDE,
CHEM100003598,Tyrosylglycine,Tyrosylglycine,,,tyrosylglycine,,,,,,,,,,,,,,100003598,41375,259323,,,,,673-05-5,,PEPTIDE,DIPEPTIDE,
CHEM100003207,Tyrosylisoleucine,Tyrosylisoleucine,,,tyrosylisoleucine,,,,,,,,,,,,,,100003207,40075,7019110,,,,,40829-32-1,,PEPTIDE,DIPEPTIDE,
CHEM100003208,Tyrosylleucine,Tyrosylleucine,,,tyrosylleucine,,,,,,,tyrosylleucine,,,,,,,100003208,40031,87071;7009561,,,,,17355-10-1,,PEPTIDE,DIPEPTIDE,
COMP41492,Tyrosylphenylalanine,Tyrosylphenylalanine,,,tyrosylphenylalanine,,,,,,,,,,,,,,,41492,3421919,,,,,17355-11-2,,PEPTIDE,DIPEPTIDE,
CHEM100003605,Tyrosyltryptophan,Tyrosyltryptophan,,,tyrosyltryptophan,,,,,,,,,,,,,,100003605,41405,,,,,,60815-41-0,,PEPTIDE,DIPEPTIDE,
COMP41424,Tyrosylvaline,Tyrosylvaline,,,tyrosylvaline,,,,,,,,,,,,,,,41424,7.00956E+13,,,,,17355-09-8,,PEPTIDE,DIPEPTIDE,
HMDB00295,UDP,UDP,,,,,,UDP,,,,,,,,HMDB00295,HMDB00295,,,,,,,,,,,,,
HMDB00286,UDP-galactose/UDP-glucose,UDP-galactose/UDP-glucose,,,,,,UDP-galactose/UDP-glucose,,,,,,,,HMDB00286,HMDB00286,,,,,,,,,,,,,
HMDB00935,UDP-glucuronic acid,UDP-glucuronic acid,,,,,,,,,,,,,UDP-glucuronic acid,HMDB00935,HMDB00935,,,,,,,"InChI=1S/C15H22N2O18P2/c18-5-1-2-17(15(26)16-5)12-9(22)6(19)4(32-12)3-31-36(27,28)35-37(29,30)34-14-10(23)7(20)8(21)11(33-14)13(24)25/h1-2,4,6-12,14,19-23H,3H2,(H,24,25)(H,27,28)(H,29,30)(H,16,18,26)/t4-,6-,7+,8+,9-,10-,11+,12-,14-/m1/s1",HDYANYHVCAPMJV-LXQIFKJMSA-N,,,,,
CHEM100006282,Umbelliferone sulfate,Umbelliferone sulfate,,,umbelliferone_sulfate,,,,umbelliferone sulfate,,,umbelliferone sulfate,,,,,,,100006282,48674,129659,,,,,69526-88-1,,XENOBIOTICS,FOOD COMPONENT/PLANT,
HMDB00888,Undecanedioate,Undecanedioate,,,undecanedioate,,,,,,undecanedioate,undecanedioate,,,,HMDB00888,HMDB00888,,100001617,35671;42395,15816,,,,,1852-04-6,,LIPID,"FATTY ACID, DICARBOXYLATE",
HMDB00947,Undecanoate (11:0),Undecanoate (11:0),,,undecanoate__11_0_,,,,,,undecanoate (11:0),,,undecanoate (11:0),,HMDB00947,HMDB00947,,,12067,8180,,,,,334-48-5,,LIPID,MEDIUM CHAIN FATTY ACID,
HMDB00300,Uracil,Uracil,,,uracil,,,uracil,uracil,,,,,,uracil,HMDB00300,HMDB00300,,825,605,1174,,,"InChI=1S/C4H4N2O2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)",ISAKRJDGNUQOIC-UHFFFAOYSA-N,66-22-8,C00106,NUCLEOTIDE,"PYRIMIDINE METABOLISM, URACIL CONTAINING",
HMDB00289,Urate,Urate,,,urate,,,urate,urate,,urate,urate,,urate,uric acid,HMDB00289,HMDB00289,,1134,1604,1175,,,"InChI=1S/C5H4N4O3/c10-3-1-2(7-4(11)6-1)8-5(12)9-3/h(H4,6,7,8,9,10,11,12)",LEHOTFFKMJEONL-UHFFFAOYSA-N,69-93-2;120K5305,C00366,NUCLEOTIDE,"PURINE METABOLISM, URATE METABOLISM; PURINE METABOLISM, (HYPO)XANTHINE/INOSINE CONTAINING",
HMDB00294,Urea,Urea,,,urea,,,,urea,,urea,urea,,urea,urea,HMDB00294,HMDB00294,,533,1670;6329;36532,1.17616E+11,,,"InChI=1S/CH4N2O/c2-1(3)4/h(H4,2,3,4)",XSQUKJJJFZCRTK-UHFFFAOYSA-N,57-13-6,C00086,AMINO ACID,UREA CYCLE; ARGININE AND PROLINE METABOLISM,
